dispersion,seed,load,scenario_index,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness
low,seed_0004,medium,14,CQI k-means (k-means++),0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0004,medium,14,Resource-cost k-means,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0004,medium,14,Multi-feature k-means,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0004,medium,14,CQI+resource-cost hybrid (paper method),0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0004,medium,14,Offline teacher,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0004,heavy,0,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,0,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,0,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,0,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,0,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,0,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,0,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,1,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,2,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,3,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,4,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,5,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,6,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,7,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,8,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,9,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,10,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,11,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,12,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,13,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,No grouping,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,CQI k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,CQI k-means (k-means++),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,Resource-cost k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,Multi-feature k-means,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,CQI+resource-cost hybrid (paper method),0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0004,heavy,14,Offline teacher,0.35593639169248764,1500.0,1.0,2.0,100.0,1.0
low,seed_0005,light,0,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,0,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,0,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,0,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,0,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,0,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,0,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,1,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,2,Offline teacher,0.529078111650274,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,3,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,4,Offline teacher,0.529078111650274,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,5,Offline teacher,0.529078111650274,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,6,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,7,Offline teacher,0.529078111650274,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,8,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,9,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,10,Offline teacher,0.529078111650274,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,11,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,12,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,13,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,No grouping,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,CQI k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,CQI k-means (k-means++),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,Resource-cost k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,Multi-feature k-means,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,CQI+resource-cost hybrid (paper method),0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,light,14,Offline teacher,0.5290781116502739,5800.0,1.0,4.0,64.44444444444444,1.0
low,seed_0005,medium,0,No grouping,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0005,medium,0,CQI k-means,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0005,medium,0,CQI k-means (k-means++),0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
low,seed_0005,medium,0,Resource-cost k-means,0.4471841780840183,3000.0,1.0,3.0,66.66666666666667,1.0
