timestamp_s,ue_node_id,gnb_node_id,ue_module_path,band_index,cqi,tbs_bits_per_slot,total_bands,wideband_cqi,itbs
5.346,2049,1,Highway.car[0],12,15,1160,25,0,26
5.346,2049,1,Highway.car[0],13,15,1160,25,0,26
5.346,2049,1,Highway.car[0],14,15,1160,25,0,26
5.346,2049,1,Highway.car[0],15,15,1160,25,0,26
5.346,2049,1,Highway.car[0],16,15,1160,25,0,26
5.346,2049,1,Highway.car[0],17,15,1160,25,0,26
5.346,2049,1,Highway.car[0],18,15,1160,25,0,26
5.346,2049,1,Highway.car[0],19,15,1160,25,0,26
5.346,2049,1,Highway.car[0],20,15,1160,25,0,26
5.346,2049,1,Highway.car[0],21,15,1160,25,0,26
5.346,2049,1,Highway.car[0],22,15,1160,25,0,26
5.346,2049,1,Highway.car[0],23,15,1160,25,0,26
5.346,2049,1,Highway.car[0],24,15,1160,25,0,26
5.346,2050,1,Highway.car[1],0,15,1160,25,0,26
5.346,2050,1,Highway.car[1],1,15,1160,25,0,26
5.346,2050,1,Highway.car[1],2,15,1160,25,0,26
5.346,2050,1,Highway.car[1],3,15,1160,25,0,26
5.346,2050,1,Highway.car[1],4,15,1160,25,0,26
5.346,2050,1,Highway.car[1],5,15,1160,25,0,26
5.346,2050,1,Highway.car[1],6,15,1160,25,0,26
5.346,2050,1,Highway.car[1],7,15,1160,25,0,26
5.346,2050,1,Highway.car[1],8,15,1160,25,0,26
5.346,2050,1,Highway.car[1],9,15,1160,25,0,26
5.346,2050,1,Highway.car[1],10,15,1160,25,0,26
5.346,2050,1,Highway.car[1],11,15,1160,25,0,26
5.346,2050,1,Highway.car[1],12,15,1160,25,0,26
5.346,2050,1,Highway.car[1],13,15,1160,25,0,26
5.346,2050,1,Highway.car[1],14,15,1160,25,0,26
5.346,2050,1,Highway.car[1],15,15,1160,25,0,26
5.346,2050,1,Highway.car[1],16,15,1160,25,0,26
5.346,2050,1,Highway.car[1],17,15,1160,25,0,26
5.346,2050,1,Highway.car[1],18,15,1160,25,0,26
5.346,2050,1,Highway.car[1],19,15,1160,25,0,26
5.346,2050,1,Highway.car[1],20,15,1160,25,0,26
5.346,2050,1,Highway.car[1],21,15,1160,25,0,26
5.346,2050,1,Highway.car[1],22,15,1160,25,0,26
5.346,2050,1,Highway.car[1],23,15,1160,25,0,26
5.346,2050,1,Highway.car[1],24,15,1160,25,0,26
5.352,2049,1,Highway.car[0],0,15,1160,25,0,26
5.352,2049,1,Highway.car[0],1,15,1160,25,0,26
5.352,2049,1,Highway.car[0],2,15,1160,25,0,26
5.352,2049,1,Highway.car[0],3,15,1160,25,0,26
5.352,2049,1,Highway.car[0],4,15,1160,25,0,26
5.352,2049,1,Highway.car[0],5,15,1160,25,0,26
5.352,2049,1,Highway.car[0],6,15,1160,25,0,26
5.352,2049,1,Highway.car[0],7,15,1160,25,0,26
5.352,2049,1,Highway.car[0],8,15,1160,25,0,26
5.352,2049,1,Highway.car[0],9,15,1160,25,0,26
5.352,2049,1,Highway.car[0],10,15,1160,25,0,26
5.352,2049,1,Highway.car[0],11,15,1160,25,0,26
5.352,2049,1,Highway.car[0],12,15,1160,25,0,26
5.352,2049,1,Highway.car[0],13,15,1160,25,0,26
5.352,2049,1,Highway.car[0],14,15,1160,25,0,26
5.352,2049,1,Highway.car[0],15,15,1160,25,0,26
5.352,2049,1,Highway.car[0],16,15,1160,25,0,26
5.352,2049,1,Highway.car[0],17,15,1160,25,0,26
5.352,2049,1,Highway.car[0],18,15,1160,25,0,26
5.352,2049,1,Highway.car[0],19,15,1160,25,0,26
5.352,2049,1,Highway.car[0],20,15,1160,25,0,26
5.352,2049,1,Highway.car[0],21,15,1160,25,0,26
5.352,2049,1,Highway.car[0],22,15,1160,25,0,26
5.352,2049,1,Highway.car[0],23,15,1160,25,0,26
5.352,2049,1,Highway.car[0],24,15,1160,25,0,26
5.352,2050,1,Highway.car[1],0,15,1160,25,0,26
5.352,2050,1,Highway.car[1],1,15,1160,25,0,26
5.352,2050,1,Highway.car[1],2,15,1160,25,0,26
5.352,2050,1,Highway.car[1],3,15,1160,25,0,26
5.352,2050,1,Highway.car[1],4,15,1160,25,0,26
5.352,2050,1,Highway.car[1],5,15,1160,25,0,26
5.352,2050,1,Highway.car[1],6,15,1160,25,0,26
5.352,2050,1,Highway.car[1],7,15,1160,25,0,26
5.352,2050,1,Highway.car[1],8,15,1160,25,0,26
5.352,2050,1,Highway.car[1],9,15,1160,25,0,26
5.352,2050,1,Highway.car[1],10,15,1160,25,0,26
5.352,2050,1,Highway.car[1],11,15,1160,25,0,26
5.352,2050,1,Highway.car[1],12,15,1160,25,0,26
5.352,2050,1,Highway.car[1],13,15,1160,25,0,26
5.352,2050,1,Highway.car[1],14,15,1160,25,0,26
5.352,2050,1,Highway.car[1],15,15,1160,25,0,26
5.352,2050,1,Highway.car[1],16,15,1160,25,0,26
5.352,2050,1,Highway.car[1],17,15,1160,25,0,26
5.352,2050,1,Highway.car[1],18,15,1160,25,0,26
5.352,2050,1,Highway.car[1],19,15,1160,25,0,26
5.352,2050,1,Highway.car[1],20,15,1160,25,0,26
5.352,2050,1,Highway.car[1],21,15,1160,25,0,26
5.352,2050,1,Highway.car[1],22,15,1160,25,0,26
5.352,2050,1,Highway.car[1],23,15,1160,25,0,26
5.352,2050,1,Highway.car[1],24,15,1160,25,0,26
5.358,2049,1,Highway.car[0],0,15,1160,25,0,26
5.358,2049,1,Highway.car[0],1,15,1160,25,0,26
5.358,2049,1,Highway.car[0],2,15,1160,25,0,26
5.358,2049,1,Highway.car[0],3,15,1160,25,0,26
5.358,2049,1,Highway.car[0],4,15,1160,25,0,26
5.358,2049,1,Highway.car[0],5,15,1160,25,0,26
5.358,2049,1,Highway.car[0],6,15,1160,25,0,26
5.358,2049,1,Highway.car[0],7,15,1160,25,0,26
5.358,2049,1,Highway.car[0],8,15,1160,25,0,26
5.358,2049,1,Highway.car[0],9,15,1160,25,0,26
5.358,2049,1,Highway.car[0],10,15,1160,25,0,26
5.358,2049,1,Highway.car[0],11,15,1160,25,0,26
5.358,2049,1,Highway.car[0],12,15,1160,25,0,26
5.358,2049,1,Highway.car[0],13,15,1160,25,0,26
5.358,2049,1,Highway.car[0],14,15,1160,25,0,26
5.358,2049,1,Highway.car[0],15,15,1160,25,0,26
5.358,2049,1,Highway.car[0],16,15,1160,25,0,26
5.358,2049,1,Highway.car[0],17,15,1160,25,0,26
5.358,2049,1,Highway.car[0],18,15,1160,25,0,26
5.358,2049,1,Highway.car[0],19,15,1160,25,0,26
5.358,2049,1,Highway.car[0],20,15,1160,25,0,26
5.358,2049,1,Highway.car[0],21,15,1160,25,0,26
5.358,2049,1,Highway.car[0],22,15,1160,25,0,26
5.358,2049,1,Highway.car[0],23,15,1160,25,0,26
5.358,2049,1,Highway.car[0],24,15,1160,25,0,26
5.358,2050,1,Highway.car[1],0,15,1160,25,0,26
5.358,2050,1,Highway.car[1],1,15,1160,25,0,26
5.358,2050,1,Highway.car[1],2,15,1160,25,0,26
5.358,2050,1,Highway.car[1],3,15,1160,25,0,26
5.358,2050,1,Highway.car[1],4,15,1160,25,0,26
5.358,2050,1,Highway.car[1],5,15,1160,25,0,26
5.358,2050,1,Highway.car[1],6,15,1160,25,0,26
5.358,2050,1,Highway.car[1],7,15,1160,25,0,26
5.358,2050,1,Highway.car[1],8,15,1160,25,0,26
5.358,2050,1,Highway.car[1],9,15,1160,25,0,26
5.358,2050,1,Highway.car[1],10,15,1160,25,0,26
5.358,2050,1,Highway.car[1],11,15,1160,25,0,26
5.358,2050,1,Highway.car[1],12,15,1160,25,0,26
5.358,2050,1,Highway.car[1],13,15,1160,25,0,26
5.358,2050,1,Highway.car[1],14,15,1160,25,0,26
5.358,2050,1,Highway.car[1],15,15,1160,25,0,26
5.358,2050,1,Highway.car[1],16,15,1160,25,0,26
5.358,2050,1,Highway.car[1],17,15,1160,25,0,26
5.358,2050,1,Highway.car[1],18,15,1160,25,0,26
5.358,2050,1,Highway.car[1],19,15,1160,25,0,26
5.358,2050,1,Highway.car[1],20,15,1160,25,0,26
5.358,2050,1,Highway.car[1],21,15,1160,25,0,26
5.358,2050,1,Highway.car[1],22,15,1160,25,0,26
5.358,2050,1,Highway.car[1],23,15,1160,25,0,26
5.358,2050,1,Highway.car[1],24,15,1160,25,0,26
5.364,2049,1,Highway.car[0],0,15,1160,25,0,26
5.364,2049,1,Highway.car[0],1,15,1160,25,0,26
5.364,2049,1,Highway.car[0],2,15,1160,25,0,26
5.364,2049,1,Highway.car[0],3,15,1160,25,0,26
5.364,2049,1,Highway.car[0],4,15,1160,25,0,26
5.364,2049,1,Highway.car[0],5,15,1160,25,0,26
5.364,2049,1,Highway.car[0],6,15,1160,25,0,26
5.364,2049,1,Highway.car[0],7,15,1160,25,0,26
5.364,2049,1,Highway.car[0],8,15,1160,25,0,26
5.364,2049,1,Highway.car[0],9,15,1160,25,0,26
5.364,2049,1,Highway.car[0],10,15,1160,25,0,26
5.364,2049,1,Highway.car[0],11,15,1160,25,0,26
5.364,2049,1,Highway.car[0],12,15,1160,25,0,26
5.364,2049,1,Highway.car[0],13,15,1160,25,0,26
5.364,2049,1,Highway.car[0],14,15,1160,25,0,26
5.364,2049,1,Highway.car[0],15,15,1160,25,0,26
5.364,2049,1,Highway.car[0],16,15,1160,25,0,26
5.364,2049,1,Highway.car[0],17,15,1160,25,0,26
5.364,2049,1,Highway.car[0],18,15,1160,25,0,26
5.364,2049,1,Highway.car[0],19,15,1160,25,0,26
5.364,2049,1,Highway.car[0],20,15,1160,25,0,26
5.364,2049,1,Highway.car[0],21,15,1160,25,0,26
5.364,2049,1,Highway.car[0],22,15,1160,25,0,26
5.364,2049,1,Highway.car[0],23,15,1160,25,0,26
5.364,2049,1,Highway.car[0],24,15,1160,25,0,26
5.364,2050,1,Highway.car[1],0,15,1160,25,0,26
5.364,2050,1,Highway.car[1],1,15,1160,25,0,26
5.364,2050,1,Highway.car[1],2,15,1160,25,0,26
5.364,2050,1,Highway.car[1],3,15,1160,25,0,26
5.364,2050,1,Highway.car[1],4,15,1160,25,0,26
5.364,2050,1,Highway.car[1],5,15,1160,25,0,26
5.364,2050,1,Highway.car[1],6,15,1160,25,0,26
5.364,2050,1,Highway.car[1],7,15,1160,25,0,26
5.364,2050,1,Highway.car[1],8,15,1160,25,0,26
5.364,2050,1,Highway.car[1],9,15,1160,25,0,26
5.364,2050,1,Highway.car[1],10,15,1160,25,0,26
5.364,2050,1,Highway.car[1],11,15,1160,25,0,26
5.364,2050,1,Highway.car[1],12,15,1160,25,0,26
5.364,2050,1,Highway.car[1],13,15,1160,25,0,26
5.364,2050,1,Highway.car[1],14,15,1160,25,0,26
5.364,2050,1,Highway.car[1],15,15,1160,25,0,26
5.364,2050,1,Highway.car[1],16,15,1160,25,0,26
5.364,2050,1,Highway.car[1],17,15,1160,25,0,26
5.364,2050,1,Highway.car[1],18,15,1160,25,0,26
5.364,2050,1,Highway.car[1],19,15,1160,25,0,26
5.364,2050,1,Highway.car[1],20,15,1160,25,0,26
5.364,2050,1,Highway.car[1],21,15,1160,25,0,26
5.364,2050,1,Highway.car[1],22,15,1160,25,0,26
5.364,2050,1,Highway.car[1],23,15,1160,25,0,26
5.364,2050,1,Highway.car[1],24,15,1160,25,0,26
5.37,2049,1,Highway.car[0],0,15,1160,25,0,26
5.37,2049,1,Highway.car[0],1,15,1160,25,0,26
5.37,2049,1,Highway.car[0],2,15,1160,25,0,26
5.37,2049,1,Highway.car[0],3,15,1160,25,0,26
5.37,2049,1,Highway.car[0],4,15,1160,25,0,26
5.37,2049,1,Highway.car[0],5,15,1160,25,0,26
5.37,2049,1,Highway.car[0],6,15,1160,25,0,26
5.37,2049,1,Highway.car[0],7,15,1160,25,0,26
5.37,2049,1,Highway.car[0],8,15,1160,25,0,26
5.37,2049,1,Highway.car[0],9,15,1160,25,0,26
5.37,2049,1,Highway.car[0],10,15,1160,25,0,26
5.37,2049,1,Highway.car[0],11,15,1160,25,0,26
5.37,2049,1,Highway.car[0],12,15,1160,25,0,26
5.37,2049,1,Highway.car[0],13,15,1160,25,0,26
5.37,2049,1,Highway.car[0],14,15,1160,25,0,26
5.37,2049,1,Highway.car[0],15,15,1160,25,0,26
5.37,2049,1,Highway.car[0],16,15,1160,25,0,26
5.37,2049,1,Highway.car[0],17,15,1160,25,0,26
5.37,2049,1,Highway.car[0],18,15,1160,25,0,26
5.37,2049,1,Highway.car[0],19,15,1160,25,0,26
5.37,2049,1,Highway.car[0],20,15,1160,25,0,26
5.37,2049,1,Highway.car[0],21,15,1160,25,0,26
5.37,2049,1,Highway.car[0],22,15,1160,25,0,26
5.37,2049,1,Highway.car[0],23,15,1160,25,0,26
5.37,2049,1,Highway.car[0],24,15,1160,25,0,26
5.37,2050,1,Highway.car[1],0,15,1160,25,0,26
5.37,2050,1,Highway.car[1],1,15,1160,25,0,26
5.37,2050,1,Highway.car[1],2,15,1160,25,0,26
5.37,2050,1,Highway.car[1],3,15,1160,25,0,26
5.37,2050,1,Highway.car[1],4,15,1160,25,0,26
5.37,2050,1,Highway.car[1],5,15,1160,25,0,26
5.37,2050,1,Highway.car[1],6,15,1160,25,0,26
5.37,2050,1,Highway.car[1],7,15,1160,25,0,26
5.37,2050,1,Highway.car[1],8,15,1160,25,0,26
5.37,2050,1,Highway.car[1],9,15,1160,25,0,26
5.37,2050,1,Highway.car[1],10,15,1160,25,0,26
5.37,2050,1,Highway.car[1],11,15,1160,25,0,26
5.37,2050,1,Highway.car[1],12,15,1160,25,0,26
5.37,2050,1,Highway.car[1],13,15,1160,25,0,26
5.37,2050,1,Highway.car[1],14,15,1160,25,0,26
5.37,2050,1,Highway.car[1],15,15,1160,25,0,26
5.37,2050,1,Highway.car[1],16,15,1160,25,0,26
5.37,2050,1,Highway.car[1],17,15,1160,25,0,26
5.37,2050,1,Highway.car[1],18,15,1160,25,0,26
5.37,2050,1,Highway.car[1],19,15,1160,25,0,26
5.37,2050,1,Highway.car[1],20,15,1160,25,0,26
5.37,2050,1,Highway.car[1],21,15,1160,25,0,26
5.37,2050,1,Highway.car[1],22,15,1160,25,0,26
5.37,2050,1,Highway.car[1],23,15,1160,25,0,26
5.37,2050,1,Highway.car[1],24,15,1160,25,0,26
5.376,2049,1,Highway.car[0],0,15,1160,25,0,26
5.376,2049,1,Highway.car[0],1,15,1160,25,0,26
5.376,2049,1,Highway.car[0],2,15,1160,25,0,26
5.376,2049,1,Highway.car[0],3,15,1160,25,0,26
5.376,2049,1,Highway.car[0],4,15,1160,25,0,26
5.376,2049,1,Highway.car[0],5,15,1160,25,0,26
5.376,2049,1,Highway.car[0],6,15,1160,25,0,26
5.376,2049,1,Highway.car[0],7,15,1160,25,0,26
5.376,2049,1,Highway.car[0],8,15,1160,25,0,26
5.376,2049,1,Highway.car[0],9,15,1160,25,0,26
5.376,2049,1,Highway.car[0],10,15,1160,25,0,26
5.376,2049,1,Highway.car[0],11,15,1160,25,0,26
5.376,2049,1,Highway.car[0],12,15,1160,25,0,26
5.376,2049,1,Highway.car[0],13,15,1160,25,0,26
5.376,2049,1,Highway.car[0],14,15,1160,25,0,26
5.376,2049,1,Highway.car[0],15,15,1160,25,0,26
5.376,2049,1,Highway.car[0],16,15,1160,25,0,26
5.376,2049,1,Highway.car[0],17,15,1160,25,0,26
5.376,2049,1,Highway.car[0],18,15,1160,25,0,26
5.376,2049,1,Highway.car[0],19,15,1160,25,0,26
5.376,2049,1,Highway.car[0],20,15,1160,25,0,26
5.376,2049,1,Highway.car[0],21,15,1160,25,0,26
5.376,2049,1,Highway.car[0],22,15,1160,25,0,26
5.376,2049,1,Highway.car[0],23,15,1160,25,0,26
5.376,2049,1,Highway.car[0],24,15,1160,25,0,26
5.376,2050,1,Highway.car[1],0,15,1160,25,0,26
5.376,2050,1,Highway.car[1],1,15,1160,25,0,26
5.376,2050,1,Highway.car[1],2,15,1160,25,0,26
5.376,2050,1,Highway.car[1],3,15,1160,25,0,26
5.376,2050,1,Highway.car[1],4,15,1160,25,0,26
5.376,2050,1,Highway.car[1],5,15,1160,25,0,26
5.376,2050,1,Highway.car[1],6,15,1160,25,0,26
5.376,2050,1,Highway.car[1],7,15,1160,25,0,26
5.376,2050,1,Highway.car[1],8,15,1160,25,0,26
5.376,2050,1,Highway.car[1],9,15,1160,25,0,26
5.376,2050,1,Highway.car[1],10,15,1160,25,0,26
5.376,2050,1,Highway.car[1],11,15,1160,25,0,26
5.376,2050,1,Highway.car[1],12,15,1160,25,0,26
5.376,2050,1,Highway.car[1],13,15,1160,25,0,26
5.376,2050,1,Highway.car[1],14,15,1160,25,0,26
5.376,2050,1,Highway.car[1],15,15,1160,25,0,26
5.376,2050,1,Highway.car[1],16,15,1160,25,0,26
5.376,2050,1,Highway.car[1],17,15,1160,25,0,26
5.376,2050,1,Highway.car[1],18,15,1160,25,0,26
5.376,2050,1,Highway.car[1],19,15,1160,25,0,26
5.376,2050,1,Highway.car[1],20,15,1160,25,0,26
5.376,2050,1,Highway.car[1],21,15,1160,25,0,26
5.376,2050,1,Highway.car[1],22,15,1160,25,0,26
5.376,2050,1,Highway.car[1],23,15,1160,25,0,26
5.376,2050,1,Highway.car[1],24,15,1160,25,0,26
5.382,2049,1,Highway.car[0],0,15,1160,25,0,26
5.382,2049,1,Highway.car[0],1,15,1160,25,0,26
5.382,2049,1,Highway.car[0],2,15,1160,25,0,26
5.382,2049,1,Highway.car[0],3,15,1160,25,0,26
5.382,2049,1,Highway.car[0],4,15,1160,25,0,26
5.382,2049,1,Highway.car[0],5,15,1160,25,0,26
5.382,2049,1,Highway.car[0],6,15,1160,25,0,26
5.382,2049,1,Highway.car[0],7,15,1160,25,0,26
5.382,2049,1,Highway.car[0],8,15,1160,25,0,26
5.382,2049,1,Highway.car[0],9,15,1160,25,0,26
5.382,2049,1,Highway.car[0],10,15,1160,25,0,26
5.382,2049,1,Highway.car[0],11,15,1160,25,0,26
5.382,2049,1,Highway.car[0],12,15,1160,25,0,26
5.382,2049,1,Highway.car[0],13,15,1160,25,0,26
5.382,2049,1,Highway.car[0],14,15,1160,25,0,26
5.382,2049,1,Highway.car[0],15,15,1160,25,0,26
5.382,2049,1,Highway.car[0],16,15,1160,25,0,26
5.382,2049,1,Highway.car[0],17,15,1160,25,0,26
5.382,2049,1,Highway.car[0],18,15,1160,25,0,26
5.382,2049,1,Highway.car[0],19,15,1160,25,0,26
5.382,2049,1,Highway.car[0],20,15,1160,25,0,26
5.382,2049,1,Highway.car[0],21,15,1160,25,0,26
5.382,2049,1,Highway.car[0],22,15,1160,25,0,26
5.382,2049,1,Highway.car[0],23,15,1160,25,0,26
5.382,2049,1,Highway.car[0],24,15,1160,25,0,26
5.382,2050,1,Highway.car[1],0,15,1160,25,0,26
5.382,2050,1,Highway.car[1],1,15,1160,25,0,26
5.382,2050,1,Highway.car[1],2,15,1160,25,0,26
5.382,2050,1,Highway.car[1],3,15,1160,25,0,26
5.382,2050,1,Highway.car[1],4,15,1160,25,0,26
5.382,2050,1,Highway.car[1],5,15,1160,25,0,26
5.382,2050,1,Highway.car[1],6,15,1160,25,0,26
5.382,2050,1,Highway.car[1],7,15,1160,25,0,26
5.382,2050,1,Highway.car[1],8,15,1160,25,0,26
5.382,2050,1,Highway.car[1],9,15,1160,25,0,26
5.382,2050,1,Highway.car[1],10,15,1160,25,0,26
5.382,2050,1,Highway.car[1],11,15,1160,25,0,26
5.382,2050,1,Highway.car[1],12,15,1160,25,0,26
5.382,2050,1,Highway.car[1],13,15,1160,25,0,26
5.382,2050,1,Highway.car[1],14,15,1160,25,0,26
5.382,2050,1,Highway.car[1],15,15,1160,25,0,26
5.382,2050,1,Highway.car[1],16,15,1160,25,0,26
5.382,2050,1,Highway.car[1],17,15,1160,25,0,26
5.382,2050,1,Highway.car[1],18,15,1160,25,0,26
5.382,2050,1,Highway.car[1],19,15,1160,25,0,26
5.382,2050,1,Highway.car[1],20,15,1160,25,0,26
5.382,2050,1,Highway.car[1],21,15,1160,25,0,26
5.382,2050,1,Highway.car[1],22,15,1160,25,0,26
5.382,2050,1,Highway.car[1],23,15,1160,25,0,26
5.382,2050,1,Highway.car[1],24,15,1160,25,0,26
5.388,2049,1,Highway.car[0],0,15,1160,25,0,26
5.388,2049,1,Highway.car[0],1,15,1160,25,0,26
5.388,2049,1,Highway.car[0],2,15,1160,25,0,26
5.388,2049,1,Highway.car[0],3,15,1160,25,0,26
5.388,2049,1,Highway.car[0],4,15,1160,25,0,26
5.388,2049,1,Highway.car[0],5,15,1160,25,0,26
5.388,2049,1,Highway.car[0],6,15,1160,25,0,26
5.388,2049,1,Highway.car[0],7,15,1160,25,0,26
5.388,2049,1,Highway.car[0],8,15,1160,25,0,26
5.388,2049,1,Highway.car[0],9,15,1160,25,0,26
5.388,2049,1,Highway.car[0],10,15,1160,25,0,26
5.388,2049,1,Highway.car[0],11,15,1160,25,0,26
5.388,2049,1,Highway.car[0],12,15,1160,25,0,26
5.388,2049,1,Highway.car[0],13,15,1160,25,0,26
5.388,2049,1,Highway.car[0],14,15,1160,25,0,26
5.388,2049,1,Highway.car[0],15,15,1160,25,0,26
5.388,2049,1,Highway.car[0],16,15,1160,25,0,26
5.388,2049,1,Highway.car[0],17,15,1160,25,0,26
5.388,2049,1,Highway.car[0],18,15,1160,25,0,26
5.388,2049,1,Highway.car[0],19,15,1160,25,0,26
5.388,2049,1,Highway.car[0],20,15,1160,25,0,26
5.388,2049,1,Highway.car[0],21,15,1160,25,0,26
5.388,2049,1,Highway.car[0],22,15,1160,25,0,26
5.388,2049,1,Highway.car[0],23,15,1160,25,0,26
5.388,2049,1,Highway.car[0],24,15,1160,25,0,26
5.388,2050,1,Highway.car[1],0,15,1160,25,0,26
5.388,2050,1,Highway.car[1],1,15,1160,25,0,26
5.388,2050,1,Highway.car[1],2,15,1160,25,0,26
5.388,2050,1,Highway.car[1],3,15,1160,25,0,26
5.388,2050,1,Highway.car[1],4,15,1160,25,0,26
5.388,2050,1,Highway.car[1],5,15,1160,25,0,26
5.388,2050,1,Highway.car[1],6,15,1160,25,0,26
5.388,2050,1,Highway.car[1],7,15,1160,25,0,26
5.388,2050,1,Highway.car[1],8,15,1160,25,0,26
5.388,2050,1,Highway.car[1],9,15,1160,25,0,26
5.388,2050,1,Highway.car[1],10,15,1160,25,0,26
5.388,2050,1,Highway.car[1],11,15,1160,25,0,26
5.388,2050,1,Highway.car[1],12,15,1160,25,0,26
5.388,2050,1,Highway.car[1],13,15,1160,25,0,26
5.388,2050,1,Highway.car[1],14,15,1160,25,0,26
5.388,2050,1,Highway.car[1],15,15,1160,25,0,26
5.388,2050,1,Highway.car[1],16,15,1160,25,0,26
5.388,2050,1,Highway.car[1],17,15,1160,25,0,26
5.388,2050,1,Highway.car[1],18,15,1160,25,0,26
5.388,2050,1,Highway.car[1],19,15,1160,25,0,26
5.388,2050,1,Highway.car[1],20,15,1160,25,0,26
5.388,2050,1,Highway.car[1],21,15,1160,25,0,26
5.388,2050,1,Highway.car[1],22,15,1160,25,0,26
5.388,2050,1,Highway.car[1],23,15,1160,25,0,26
5.388,2050,1,Highway.car[1],24,15,1160,25,0,26
5.394,2049,1,Highway.car[0],0,15,1160,25,0,26
5.394,2049,1,Highway.car[0],1,15,1160,25,0,26
5.394,2049,1,Highway.car[0],2,15,1160,25,0,26
5.394,2049,1,Highway.car[0],3,15,1160,25,0,26
5.394,2049,1,Highway.car[0],4,15,1160,25,0,26
5.394,2049,1,Highway.car[0],5,15,1160,25,0,26
5.394,2049,1,Highway.car[0],6,15,1160,25,0,26
5.394,2049,1,Highway.car[0],7,15,1160,25,0,26
5.394,2049,1,Highway.car[0],8,15,1160,25,0,26
5.394,2049,1,Highway.car[0],9,15,1160,25,0,26
5.394,2049,1,Highway.car[0],10,15,1160,25,0,26
5.394,2049,1,Highway.car[0],11,15,1160,25,0,26
5.394,2049,1,Highway.car[0],12,15,1160,25,0,26
5.394,2049,1,Highway.car[0],13,15,1160,25,0,26
5.394,2049,1,Highway.car[0],14,15,1160,25,0,26
5.394,2049,1,Highway.car[0],15,15,1160,25,0,26
5.394,2049,1,Highway.car[0],16,15,1160,25,0,26
5.394,2049,1,Highway.car[0],17,15,1160,25,0,26
5.394,2049,1,Highway.car[0],18,15,1160,25,0,26
5.394,2049,1,Highway.car[0],19,15,1160,25,0,26
5.394,2049,1,Highway.car[0],20,15,1160,25,0,26
5.394,2049,1,Highway.car[0],21,15,1160,25,0,26
5.394,2049,1,Highway.car[0],22,15,1160,25,0,26
5.394,2049,1,Highway.car[0],23,15,1160,25,0,26
5.394,2049,1,Highway.car[0],24,15,1160,25,0,26
5.394,2050,1,Highway.car[1],0,15,1160,25,0,26
5.394,2050,1,Highway.car[1],1,15,1160,25,0,26
5.394,2050,1,Highway.car[1],2,15,1160,25,0,26
5.394,2050,1,Highway.car[1],3,15,1160,25,0,26
5.394,2050,1,Highway.car[1],4,15,1160,25,0,26
5.394,2050,1,Highway.car[1],5,15,1160,25,0,26
5.394,2050,1,Highway.car[1],6,15,1160,25,0,26
5.394,2050,1,Highway.car[1],7,15,1160,25,0,26
5.394,2050,1,Highway.car[1],8,15,1160,25,0,26
5.394,2050,1,Highway.car[1],9,15,1160,25,0,26
5.394,2050,1,Highway.car[1],10,15,1160,25,0,26
5.394,2050,1,Highway.car[1],11,15,1160,25,0,26
5.394,2050,1,Highway.car[1],12,15,1160,25,0,26
5.394,2050,1,Highway.car[1],13,15,1160,25,0,26
5.394,2050,1,Highway.car[1],14,15,1160,25,0,26
5.394,2050,1,Highway.car[1],15,15,1160,25,0,26
5.394,2050,1,Highway.car[1],16,15,1160,25,0,26
5.394,2050,1,Highway.car[1],17,15,1160,25,0,26
5.394,2050,1,Highway.car[1],18,15,1160,25,0,26
5.394,2050,1,Highway.car[1],19,15,1160,25,0,26
5.394,2050,1,Highway.car[1],20,15,1160,25,0,26
5.394,2050,1,Highway.car[1],21,15,1160,25,0,26
5.394,2050,1,Highway.car[1],22,15,1160,25,0,26
5.394,2050,1,Highway.car[1],23,15,1160,25,0,26
5.394,2050,1,Highway.car[1],24,15,1160,25,0,26
5.4,2049,1,Highway.car[0],0,15,1160,25,0,26
5.4,2049,1,Highway.car[0],1,15,1160,25,0,26
5.4,2049,1,Highway.car[0],2,15,1160,25,0,26
5.4,2049,1,Highway.car[0],3,15,1160,25,0,26
5.4,2049,1,Highway.car[0],4,15,1160,25,0,26
5.4,2049,1,Highway.car[0],5,15,1160,25,0,26
5.4,2049,1,Highway.car[0],6,15,1160,25,0,26
5.4,2049,1,Highway.car[0],7,15,1160,25,0,26
5.4,2049,1,Highway.car[0],8,15,1160,25,0,26
5.4,2049,1,Highway.car[0],9,15,1160,25,0,26
5.4,2049,1,Highway.car[0],10,15,1160,25,0,26
5.4,2049,1,Highway.car[0],11,15,1160,25,0,26
5.4,2049,1,Highway.car[0],12,15,1160,25,0,26
5.4,2049,1,Highway.car[0],13,15,1160,25,0,26
5.4,2049,1,Highway.car[0],14,15,1160,25,0,26
5.4,2049,1,Highway.car[0],15,15,1160,25,0,26
5.4,2049,1,Highway.car[0],16,15,1160,25,0,26
5.4,2049,1,Highway.car[0],17,15,1160,25,0,26
5.4,2049,1,Highway.car[0],18,15,1160,25,0,26
5.4,2049,1,Highway.car[0],19,15,1160,25,0,26
5.4,2049,1,Highway.car[0],20,15,1160,25,0,26
5.4,2049,1,Highway.car[0],21,15,1160,25,0,26
5.4,2049,1,Highway.car[0],22,15,1160,25,0,26
5.4,2049,1,Highway.car[0],23,15,1160,25,0,26
5.4,2049,1,Highway.car[0],24,15,1160,25,0,26
5.4,2050,1,Highway.car[1],0,15,1160,25,0,26
